sentence,label_actual,,
vii) the annual release of funds to the National CAMPA Advisory Counsel (NCAC) will continue to be upto Rs. 50 crore and provided the amounts earlier released are found to have been substantial utilized.,['Other'],,
The aforesaid recommendations have been given by #respondants# after setting out the background in which the CAMPA was set up.,['argument_respondant'],,
#amicus_advocate# #amicus# on the basis of the record has submitted that on the directions issued by this Court about Rs. 6000 crores are being received by the CAMPA annually.,['argument_amicus'],,
an amount equal to 10% of the principle (sic) amount lying to the credit of each of the State/UT at beginning of the year to the respective State CAMPA subject to the following conditions:,['argument_amicus'],,
i) represents the total amount collected for compensatory afforestation fund (principal amount Rs. 3000 crores annually) and approximately Rs. 3000 crores by way of interest on fixed deposits annually.,['argument_amicus'],,
This is in addition to the accumulative principal amount which is already invested in fixed deposits.,['argument_amicus'],,
#amicus# submits that keeping in view the directions issued by this Court from time to time for ensuring afforestation it would be appropriate to accept the recommendation of #respondants#.,['argument_amicus'],,
"#amicus# submits that the scheme proposed by #respondants# will gradually increase in the release of funds to the #respondants# over a period of time and on a sustainable basis.#amicus##amicus# has, however, suggested that certain other safeguards ought to be incorporated to ensure efficient management of the funds released.",['argument_amicus'],,
"Upon consideration of the entire matter at length, #Current Court# accept the recommendations made by #respondants# reproduced above.",['Fact'],,
"#Current Court#, however, modify the direction 11(iv) as under: the National CAMPA Advisory Council (NCAC) will finalize and issue guidelines before 1st May, 2014 regarding the activities for which the use of the the CAMPA funds will not be permissible (such as foreign study tours) and the activities for which a ceiling on the use of the CAMPA funds will apply (such as purchase of vehicles and construction of residential/office buildings).",['Conclusion'],,
guidelines will be strictly followed by the CAMPA.,['Other'],,
The same shall be treated as directions of this Court.,['Conclusion'],,
"The order dated 10th July, 2009 is modified accordingly.",['Conclusion'],,
"the CAMPA is permitted to release annual amount equal to 10% of the principal amount lying to the credit of each #respondants#, out of the interest receivable by the CAMPA with effect from financial year 2014-2015 onwards.",['Conclusion'],,
The release of the aforesaid funds shall be subjected to the conditions enumerated above.,['Conclusion'],,
It is further directed that no money out of the amounts available with the CAMPA will be transferred or utilized without the leave of this Court.,['Conclusion'],,
"It is further directed that the National CAMPA Advisory Council will file a Status Report within a period of three months regarding the monitoring and evaluation of the works being undertaken, by utilizing the funds released by the CAMPA.",['Conclusion'],,
The Interlocutory Applications are disposed of with the aforesaid directions.,['Conclusion'],,
