sentence,label_actual,,
It was emphasised by the #respondants# that any proper study in this behalf should address following aspects:,['argument_respondant'],,
"a) Socio-economic effect of the ban needs to be examined as the ban may cause extreme economic hardship,",['Other'],,
"b) There should be a proper study about the other factors which were leading to air pollution, like construction activity, etc, which are not banned.",['Other'],,
c) Banning of an activity is an extreme measure.,['Other'],,
the study undertaken by #respondants# should focus on the alternatives available in the present day technology which may be deployed to ensure that pollution free firecrackers can be manufactured.,['Fact'],,
(vi) Indic Collective (applicant in IA No. 105355 of 2017) opposed the prayer of banning of fireworks during Diwali on the ground that it was a religious practice scrupulously followed by the Hindus from time immemorial and Hindus had become a core and essential religious practice which was protected Under Article 25 of the Constitution as Hindus fundamental right.,['rationale'],,
"The arguments of the parties recorded above would show that the submissions for and against almost remain the same, which were advanced on earlier occasions, though the focus of both the sides was more nuanced.",['Other'],,
"In the process, the events and developments which have taken place after passing the order dated October 09, 2017 have also been relied upon by both the parties.",['Other'],,
"Before proceeding to deal with these submissions, it may be apposite to take note of the study that has been undertaken by the #respondants# on the basis of the directions of the Court in the Court order dated September 12, 2017.",['argument_respondant'],,
"Following the directions of this Court, a Committee was appointed to be chaired by the Chairperson of the #respondants#. a Committee invited Dr. Daga, as health expert to study the methodology.",['argument_respondant'],,
"Dr. Daga suggested that considering the time available, a short-term study based on questionnaire survey, hospital data collection and sampling at a few locations can be conducted.",['Other'],,
the methodology was agreed to by a Committee.,['Other'],,
a Committee a Committee requested MAMC to submit a proposal accordingly.,['Other'],,
"On submission of project proposal, a Committee a Committee awarded the project on 'Health Impact Assessment on Firecracker Burning During Dussehra",['Other'],,
And Diwali' to MAMC.,['Other'],,
"The scope included questionnaire survey for respiratory, skin, air, eye and relevant symptoms during pre and post Diwali, clinical study on lung function and urine samples of randomly selected subjects, and data analysis.",['Other'],,
"After conducting this survey, a draft report was prepared and ultimately a draft report was finalised after incorporating the comments from the Members of a Committee.",['Other'],,
"As per this study on the afore-mentioned subject, following are the major findings:",['Other'],,
The respiratory system related symptoms and sings were not much different during pre and post Dussehra and Diwali.,['Other'],,
"Although there was some increase in cough and breathlessness, but this did not translate into any significant illness requiring immediate medical attention.",['Other'],,
Other system related complaints were also not much different during pre and post Dussehra and Diwali.,['Other'],,
There was evidence of increased values of barium and strontium in urine samples of many subjects.,['Other'],,
These are some of the metals used in firecracker manufacturing.,['Other'],,
Increased levels in urine do reflect a probability of exposure.,['Other'],,
"However, all other elements are not increased to substantiate the effect of bursting of firecrackers.",['Other'],,
It is also possible that the individuals were exposed due to bursting of firecrackers directly or indirectly in the individuals locality.,['Other'],,
"Air quality did worsen during Diwali and symptoms of eye, increased coughing, relatively more hospital visits, increased noise levels and high metal levels in urine do reflect adverse impact of firecracker bursting.",['Other'],,
"However, it was not significant statistically.",['Other'],,
A long term study would be required to assess long term health impacts of firecracker bursting.,['Other'],,
"Affidavit filed by the #respondants# also states that in compliance of the orders dated October 09, 2017 of the Court the Air Quality Monitoring Committee during Dussehra and Diwali was conducted by #respondants#, a report whereof is annexed with Affidavit filed by #respondants# affidavit.",['compliance'],,
"As per that report, the salient features are as under:",['Other'],,
a),['Other'],,
"That, slight increase in PM10 concentration was observed in two locations that is, Pitampura and Siri Fort on Dussehra day.",['Other'],,
b),['Other'],,
"That, PM2.5 mass concentrations were found lower on post Dussehra day at all stations and Dussehra day was highest on pre Dussehra day.",['Other'],,
"c) That the concentrations of SO2 and NO2 during pre Dussehra, Dussehra and post Dussehra days remained within limits.",['Other'],,
d),['Other'],,
"That, though the actual PM2.5 mass concentrations were declined on Dussehra day, certain specific elemental concentration like Aluminum, Potassium and Barium showed increment on Dussehra day, which indicate some firecracker bursting has affected air quality.",['Other'],,
e),['Other'],,
"That, on Diwali day both PM10 and PM2.5 increased 2-3.5 fold of the levels recorded seven days before Diwali and the Diwali peaks of PM2.5 declined in three days.",['Other'],,
f) Both PM10 and PM2.5 were reported higher in post Diwali day compared to pre Diwali at all stations.,['Other'],,
g) SO2 remained within prescribed standard limit with slight increment on Diwali day.,['Other'],,
NO2 also reported within standard limit at all locations on Diwali day.,['Other'],,
h),['Other'],,
"That, the elements like Al, S, K, Cl2, Ba,",['Other'],,
"Sr all have registered Sr all presence in PM2.5 collected on Diwali day, and the concentration of Al observed 4 to 6 times higher than that of short-term standards/critical values of 40 ug/m3 proposed by #respondants#.",['Fact'],,
i) PM2.5 was reduced by 39% compared to 2016 Diwali day.,['Other'],,
"j) Sulphur got reduced by 20%, Potassium by 30%, Ca, Cu,",['Other'],,
"Zn, Sb by about 35-40%,",['Other'],,
"Fe&Ba by about 50%, Strontium by 64% and Al and Cl2 by 11%.",['Other'],,
It can be discerned from the above that the air quality had worsened during Diwali.,['Other'],,
"There were more patients with symptoms of eye, increased coughing and patients with high metal levels in urine.",['Other'],,
Even noise level had increased.,['Other'],,
"These are the adverse impacts of firecracker bursting, though the study undertaken by #respondants# mentions that statistically the study undertaken by #respondants# was not a significant increase.",['argument_respondant'],,
"the study undertaken by #respondants# has also found that actual PM2.5 mass concentrations increased due to firecracker bursting, which had affected air quality.",['Fact'],,
On Diwali day both PM10 and PM2.5 had 2-3.5 fold increase.,['Other'],,
"Also, PM10 and PM2.5 were reported higher in postDiwali day compared to pre-Diwali at all stations.",['Other'],,
"Another significant finding is that PM2.5 was reduced by 39% compared to 2016 Diwali, presumably due to the ban order on the sale of crackers which was passed on October 09, 2017, which led to lesser quantum of fireworks.",['Other'],,
Two significant features emerge from the above.,['Other'],,
"First, due to fireworks on Diwali day, PM2.5 levels go up.",['Other'],,
"Secondly, when there was lesser fireworks in 2017, it had reduced the PM2.5 levels as compared to the earlier Diwali in the absence of ban.",['Other'],,
It is an accepted fact that bursting of firecrackers during Diwali is not the only reason for deterioration of air quality.,['Other'],,
There are other factors as well.,['Other'],,
It calls for necessity to tackle the other contributory factors for air pollution and making the air quality as 'very poor' and even 'poor'.,['Other'],,
"Unregulated construction activity which generates lot of dust and crop burning in the neighbouring States are the two other major reasons, apart from certain other reasons, including vehicular pollution etc The moot question in such a scenario is as to whether the menace due to fireworks during Diwali or other festivals/occasions should be left untouched and",['Other'],,
"the Court should allow the situation to prevail as it is, only because it is not the sole reason for causing air pollution?",['Other'],,
Answer has to be in the negative.,['Other'],,
"Once it is accepted that PM2.5 level goes alarmingly higher on Diwali and post-Diwali, which is the result of bursting of firecrackers, it is necessary to understand the adverse affect on health of persons of this particulate in air, even if such a situation remains only for few days.",['Other'],,
"In this behalf, #Current Court# may refer to the opinions of some experts/prominent doctors in the field, which have been placed on record by the#appellants#s.",['Fact'],,
"Dr. Arvind Kumar, who interfered in the matter, filed Dr. Arvind Kumar, who interfered in the matter affidavit on August 14, 2018, wherein Dr. Arvind Kumar, who interfered in the matter has inter alia stated as under:",['Other'],,
"I have consistently found that in the immediate aftermath of Diwali, there is an increase in the number of people coming with chest ailments and many of my operated patients returned with complaints of cough and breathlessness without any other cause for the same.",['Other'],,
This has forced me to carry out innumerable chest x-rays and CT scans to confirm that the complaints are due to the exposure to toxins.,['Other'],,
"For the sake of relief to the patient and in order to relieve them from bronchospasms, my colleagues and I are compelled to prescribe inhalers which have bronchodilators and inhaled steroids, apart from cough suppressants and antibiotics.",['Other'],,
"Media reports suggest that there has been an increase in asthma medicine sales by 43% due to pollution (Hindustan Times, May 02, 2017).",['Other'],,
"While earlier, it was believed that children with asthma would outgrow the affliction, in the present circumstances, this seems challenging.",['Other'],,
"Both at AIIMS and at Sir Ganga Ram Hospital, there has been a significant increase in the number of patients I would see in my OPD in the days immediately following Diwali, and I have no doubt that this was on account of sudden exposure to the deadly cocktail consisting of extremely high levels of toxic gases, particulate matter and metallic compounds.",['Other'],,
Each exposure to firework emissions not only leads to acute disastrous effects but also causes cumulative long-term irreversible damage.,['Other'],,
"Once the PM2.5 particle gets deposited in the lungs, the PM2.5 particle never leaves, thereby affecting the linking for life and diminishing breathing capacity.",['Other'],,
"This affects not only the respiratory system, but also the cardio-vascular system (heart attacks and hypertension), nervous system (strokes and developmental abnormalities in children), reproductive system and virtually every other health function including the bladder and kidneys.",['Other'],,
"It would be useful to refer to two studies conducted ten years apart by a team including Prof. Sundeep Salvi, Director Chest Research Foundation, Pune and Member of the #respondants#'s Steering Committee on Air Pollution & Health.",['Fact'],,
"The first one in 2007 was presented at the Annual Congress of the European Respiratory Society at Stockholm and reveals the harmful health effects of CO, SOx and NOx from fireworks.",['Other'],,
The second is a detailed study on the amount of Particulate Matter in various types of fireworks in #respondants# and this was presented at the meeting of the European Respiratory Society at Stockholm in 2017.,['Fact'],,
"This has since been published in the European Respiratory Journal, and examines the personal exposure levels of fireworks (as against a general study of ambient air).",['Other'],,
"In these isolated and controlled circumstances, the exposure to PM2.5 was found to be as high as 64,5000 u/m3.",['Other'],,
"From the aforesaid the aforesaid can be gathered that when PM2.5 crosses the normal limits, even if the aforesaid remains in the air for few days, the aforesaid becomes severe health hazard thereby causing serious health problems.",['Other'],,
"Unfortunately such problems are virtually irreversible, which means that a person whose health gets affected because of this particulate has a long suffering.",['Other'],,
"In view thereof, argument in opposition that air quality that gets worsened during Diwali remains only for few days would be of no consequence as even in few days no consequence causes severe harm to the health of the people, that too for prolonged duration.",['Other'],,
"From the aforesaid discussion, the position can be summed up by stating that though burning of crackers during Diwali is not the only reason for worsening air quality, at the same time, it definitely contributes to air pollution in a significant way.",['Other'],,
"Again, even when no studies are undertaken on long-term impact thereof, the #respondants# Committee, which did this exercise taking no studies as a short-term project which was assigned to MAMC, has returned a definite finding about deterioration in air quality during Diwali because of burning of crackers.",['Fact'],,
no studies has also shown that post-Diwali air pollution in 2017 was less compared to the 2016 Diwali which was the result of lesser fireworks in 2017.,['Other'],,
This again indicates a direct causal connection between burning crackers during Diwali and air pollution.,['Other'],,
Another immediate effect of burning of crackers is that it results in substantial increase in PM2.5 level which is a very serious health hazard.,['Other'],,
"In fact, this results in severe noise pollution as well which has acute psychological, mental and even physical affect on animals.",['Other'],,
"In the application seeking intervention and directions (IA No. 68897 of 2018) filed by Gauri Maulekhi, the#appellants# has placed on record plethora of literature based on various studies depicting profound affect of noise/sound on the health of animals, extending to animals neuroendocrine system, reproduction and development, metabolism, cardiovascular health, cognition and sleep, audition, immune system, DNA integrity and gene expression.",['argument_appellant'],,
Fireworks sometimes results in temporary or permanent hearing impairment in animals.,['Other'],,
"Further, dogs are also known to display psychological symptoms of stress during this time.",['Other'],,
"So much so, fireworks has traumatising affect even on birds.",['Other'],,
Deafening sound which the crackers produce on bursting are known to disorient birds and responsible for disorient birds displacement from disorient birds nests.,['Other'],,
Even the respiratory system of the birds gets affected.,['Other'],,
Studies also show that the sound of crackers has affect on milch cattle.,['Other'],,
"As milch cattle is scared, adrenaline is released in milch cattle body which inhibits oxytocin, a hormone which helps the milk cattle to release milk thereby affecting the production of milk.",['Other'],,
The aforesaid findings are sufficient to negate the arguments of the opposite side that there is absence of scientific study about the adverse affect of firecrackers during Diwali.,['Other'],,
"In environmental law, 'precautionary principle' is one of the well recognised principles which is followed to save the environment.",['Other'],,
It is rightly argued by the#appellants#s that this principle does not need exact studies/material.,['argument_appellant'],,
The very word 'precautionary' indicates that such a measure is taken by way of precaution which can be resorted to even in the absence of definite studies.,['Other'],,
"In Vellore Citizens' Welfare Forum, the Court explained this principle in the following manner:",['Other'],,
"Some of the salient principles of ""Sustainable Development"", as culled out from Brundtland Report and other international documents, are Inter-Generational Equity, Use and Conservation of Natural Resources, Environmental Protection, the Precautionary Principle, Polluter Pays Principle, Obligation to Assist and Cooperate, Eradication of Poverty and Financial Assistance to the developing countries.",['Other'],,
"#Current Court# are, however, of the view that ""The Precautionary Principle"" and ""The Polluter Pays Principle"" are essential features of ""Sustainable Development"".",['Fact'],,
"The ""Precautionary Principle""--in the context of the municipal law--means:",['Other'],,
"(i) Environmental measures--by the State Government and the statutory authorities--must anticipate, prevent and attack the causes of environmental degradation.",['Other'],,
"(ii) Where there are threats of serious and irreversible damage, lack of scientific certainty should not be used as a reason for postponing measures to prevent environmental degradation.",['Other'],,
"(iii) The ""onus of proof"" is on the actor or the developer/industrialist to show that the actor or the developer/industrialist action is environmentally benign.",['Other'],,
xx xx xx,['Other'],,
In view of the above-mentioned constitutional and statutory provisions #Current Court# have no hesitation in holding that the Precautionary Principle and the Polluter Pays Principle are part of the environmental law of the country.,['Fact'],,
Even otherwise once these principles are accepted as part of the Customary International Law there would be no difficulty in accepting them as part of the domestic law.,['Other'],,
It is almost an accepted proposition of law that the Rules of Customary International Law which are not contrary to the domestic law shall be deemed to have been incorporated in the domestic law and shall be followed by the courts of law.,['Other'],,
"To support #Current Court# may refer to Justice H.R. Khanna's opinion in A.D.M. v Shivakant Shukla, Jolly George Varghese case and Gramophone Co. case.",['Fact'],,
"The constitutional and statutory provisions protect a person's right to fresh air, clean water and pollution-free environment, but the source of the right is the inalienable common law right of clean environment....",['Other'],,
The precautionary principle accepted in the aforesaid judgment was further elaborated in A.P. Pollution Control Board's case as under:,['Other'],,
"The ""uncertainty"" of scientific proof and its changing frontiers from time to time has led to great changes in environmental concepts during the period between the Stockholm Conference of 1972 and the Rio Conference of 1992.",['Other'],,
"In Vellore Citizens' Welfare Forum v #respondants# a three-Judge Bench of the Court referred to great changes in environmental concepts, to the ""precautionary principle"" and the new concept of ""burden of proof"" in environmental matters.",['Fact'],,
"Kuldip Singh, J. after referring to the principles evolved in various international conferences and to the concept of ""sustainable development"", stated that the precautionary principle, the polluter-pays principle and the special concept of onus of proof have now emerged and govern the law in #Current Court#'s country too, as is clear from Articles 47, 48-A and 51-A(g) of #Current Court#'s Constitution and that, in fact, in the various environmental statutes, such as the Water Act, 1974 and other statutes, including the Environment (Protection) Act, 1986, these concepts are already implied.",['rationale'],,
The learned Judge declared that these principles have now become part of #Current Court#'s law.,['Fact'],,
The relevant observations in the Vellore case in this behalf read as follows:,['Other'],,
"(SCC p. 660, para 14)",['Other'],,
In view of the above-mentioned constitutional and statutory provisions #Current Court# have no hesitation in holding that the precautionary principle and the polluter-pays principle are part of the environmental law of the country.,['Fact'],,
"the Court observed that even otherwise, these principles are accepted as part of the Customary International Law and hence there should be no difficulty in accepting them as part of #Current Court#'s domestic law.",['Fact'],,
"In fact, on the facts of the Vellore case before the Court, the Vellore case was directed that the authority to be appointed Under Section 3(3) of the Environment (Protection) Act, 1986.",['rationale'],,
shall implement the 'precautionary principle' and the 'polluter-pays principle'.,['Other'],,
"The learned Judges also observed that the new concept which places the burden of proof on the developer or industrialist who is proposing to alter the status quo, has also become part of #Current Court#'s environmental law.",['Fact'],,
"The Vellore judgment has referred to these principles briefly but, in #Current Court#'s view, The Vellore judgment is necessary to explain their meaning in more detail, so that courts and tribunals or environmental authorities can properly apply the said principles in the matters which come before their.",['Fact'],,
A basic shift in the approach to environmental protection occurred initially between 1972 and 1982.,['Other'],,
"Earlier, the concept was based on the ""assimilative capacity"" Rule as revealed from Principle 6 of the Stockholm Declaration of the U.N. Conference on Human Environment, 1972.",['Other'],,
The said principle assumed that science could provide policy-makers with the information and means necessary to avoid encroaching upon the capacity of the environment to assimilate impacts and The said principle presumed that relevant technical expertise would be available when environmental harm was predicted and there would be sufficient time to act in order to avoid such harm.,['Other'],,
"But in the 11th Principle of the U.N. General Assembly Resolution on World Charter for Nature, 1982, the emphasis shifted to the ""precautionary principle"", and this was reiterated in the Rio Conference of 1992 in its Principle 15 which reads as follows:",['Other'],,
"Principle 15.--In order to protect the environment, the precautionary approach shall be widely applied by States according to the precautionary approach capabilities.",['Other'],,
"Where there are threats of serious or irreversible damage, lack of full scientific certainty shall not be used as a reason for proposing cost-effective measures to prevent environmental degradation.",['Other'],,
"In regard to the cause for the emergence of this principle, Chairman Barton, in the Article earlier referred to in Vol 22, Harv. Envtt. L Rev. (1998), p. 509 at p. 547 says:.",['Other'],,
There is nothing to prevent decision-makers from assessing the record and concluding that there is inadequate information on which to reach a determination.,['Other'],,
"If it is not possible to make a decision with 'some' confidence, then it is not possible to make a decision with 'some' confidence makes sense to err on the side of caution and prevent activities that may cause serious or irreversible harm.",['Other'],,
An informed decision can be made at a later stage when additional data is available or resources permit further research.,['Other'],,
"To ensure that greater caution is taken in environmental management, implementation of the principle through judicial and legislative means is necessary.",['Other'],,
"In other words, the inadequacies of science is the real basis that has led to the precautionary principle of 1982.",['Legal_Principles'],,
It is based on the theory that it is better to err on the side of caution and prevent environmental harm which may indeed become irreversible.,['Other'],,
the precautionary principle of 1982 involves the anticipation of environmental harm and taking measures to avoid it or to choose the least environmentally harmful activity.,['Legal_Principles'],,
it is based on scientific uncertainty.,['Other'],,
"Environmental protection should not only aim at protecting health, property and economic interest but also protect the environment for the environment own sake.",['Other'],,
Precautionary duties must not only be triggered by the suspicion of concrete danger but also by (justified) concern or risk potential.,['Other'],,
the precautionary principle of 1982 was recommended by the UNEP Governing Council (1989).,['Legal_Principles'],,
"The Bomako Convention also lowered the threshold at which scientific evidence might require action by not referring to ""serious"" or ""irreversible"" as adjectives qualifying harm.",['Other'],,
"However, summing up the legal status of the precautionary principle of 1982, one commentator characterised the precautionary principle of 1982 as still ""evolving"" for though the precautionary principle of 1982 is accepted as part of the international customary law, ""the consequences of the international customary law application in any potential situation will be influenced by the circumstances of each case"".",['Legal_Principles'],,
"(See First Report of Dr Sreenivasa Rao Pemmaraju--Special Rapporteur, International Law Commission dated 3-4-1998, paras 61 to 72.).",['Other'],,
"In such cases which pertain to the protection of environment, thrusting of 'onus of proof' on the developer/industrialist in Vellore Citizens' Welfare Forum was also elaborated by the Court in the following manner:",['Other'],,
#Current Court# shall next elaborate the new concept of burden of proof referred to in the Vellore case at p. 658.,['Fact'],,
"In the Vellore case, Kuldip Singh, J. stated as follows: (SCC p. 658, para 11)",['Other'],,
(iii) The 'onus of proof' is on the actor or the developer/industrialist the developer/industrialist to show that the actor or the developer/industrialist action is environmentally benign.,['Other'],,
"It is to be noticed that while the inadequacies of science have led to the ""precautionary principle"", the said ""precautionary principle"" in its turn, has led to the special principle of burden of proof in environmental cases where burden as to the absence of injurious effect of the actions proposed,--is placed on those who want to change the status quo [Wynne, Uncertainty and Environmental Learning, 2 Global Envtl.",['Other'],,
Change 111 (1992) at p. 123].,['Other'],,
"This is often termed as a reversal of the burden of proof, because otherwise in environmental cases, those opposing the change would be compelled to shoulder the evidentiary burden, a procedure which is not fair.",['Other'],,
"Therefore, it is necessary that the party attempting to preserve the status quo by maintaining a less polluted state should not carry the burden of proof and the party who wants to alter it, must bear this burden.",['Other'],,
"[See James M. Olson: ""Shifting the Burden of Proof"", 20 Envtl.",['Other'],,
"Law, p. 891 at p. 898 (1990).]",['Other'],,
[Quoted in Vol.,['Other'],,
"22 (1998), Harv.",['Other'],,
Env.,['Other'],,
"Law Review, p. 509 at pp.",['Other'],,
"519, 550.]",['Other'],,
"the precautionary principle of 1982 suggests that where there is an identifiable risk of serious or irreversible harm, including, for example, extinction of species, widespread toxic pollution in major threats to essential ecological processes, it may be appropriate to place the burden of proof on the person or entity proposing the activity that is potentially harmful to the environment.",['Legal_Principles'],,
"(See Report of Dr Sreenivasa Rao Pemmaraju, Special Rapporteur, International Law Commission, dated 3-4-1998, para 61.)",['Other'],,
This brings #Current Court# to the next argument which is predicated on Article 19(1)(g) of the Constitution.,['Legal_Principles'],,
"Mr. Shankarnarayanan had submitted that principle of res extra commercium shall apply inasmuch as firecrackers are a health hazard, the manufacturers and traders thereof cannot claim any fundamental right to carry on business in this field.",['Other'],,
Such a plea may not be tenable.,['Other'],,
"Therefore, it calls for a measure that would amount to a reasonable restriction.",['Other'],,
"It may be stressed that in Vellore Citizens' Welfare Forum case, the Court had banned the tanneries when the Court was found that the tanneries were causing immense damage to the environment.",['Other'],,
"Thus, environment protection, which is a facet of Article 21, was given supremacy over the right to carry on business enshrined in Article 19.",['Other'],,
"#Current Court# state at the cost of repetition that right of health, which is recognised as a facet of Article 21 of the Constitution and, therefore, is a fundamental right, assumes greater importance.",['Observation_finding'],,
"It is not only the#appellants#s and other#appellants# who have intervened in support of the#appellants#s but the issue involves millions of persons living in Delhi and NCR, whose right to health is at stake.",['Fact'],,
"However, for the time being, without going into this debate in greater details, #Current Court#'s endeavour is to strive at balancing of two rights, namely, right of the#appellants#s Under Article 21 and right of the manufacturers and traders Under Article 19(1)(g) of the Constitution.",['Fact'],,
"Almost for the same reasons, argument predicated on Article 25 of the Constitution need not detain #Current Court# .",['Fact'],,
#Current Court# proceed on the assumption that burning of crackers during Diwali is a part of religious practice.,['Fact'],,
"The question is as to whether The question should be allowed to be continued in the present form without any regulatory measures, as a part of religious practice, even if The question is proving to be a serious health hazard.",['Legal_issues'],,
"#Current Court# feel that Article 25 is subject to Article 21 and if a particular religious practice is threatening the health and lives of people, such practice is not to entitled to protection Under Article 25.",['Fact'],,
"In any case, balancing can be done here as well by allowing the practice subject to those conditions which ensure nil or negligible effect on health.",['Other'],,
"#Current Court# now deal with the argument that banning the sale of firecrackers may lead to extreme economic hardship, namely, on the one hand loss of substantial revenue and on the other hand unemployment to lakhs of persons.",['Fact'],,
This brings up the issue of connect or relationship between the law and economics.,['Other'],,
This aspect was considered by this Court in Shivashakti Sugars Limited v Shree Renuka Sugar Limited and Others,['Fact'],,
MANU/SC/0647/2017 :,['Other'],,
"(2017) 7 SCC 729, and the relevant portion whereof is reproduced below:",['Other'],,
"Interface between Law and Economics is much more relevant in today's time when the country has ushered into the era of economic liberalisation, which is also termed as ""globalisation"" of economy.",['Other'],,
the country is on the road of economic growth.,['Other'],,
"the country has been a developing economy for number of decades and all efforts are made, at all levels, to ensure that the country becomes a fully developed economy.",['Other'],,
Various measures are taken in this behalf by the policy-makers.,['Other'],,
"The judicial wing, while undertaking the task of performing The judicial wing judicial function, is also required to perform The judicial wing role in this direction.",['Other'],,
"The judicial wing calls for an economic analysis of law approach, most commonly referred to as ""Law and Economics",['Other'],,
""" [Richard A. Posner in his book Frontiers of Legal Theory explains this concept as follows: ""Economic analysis of law has heuristic, descriptive and normative aspects.",['Other'],,
"As a heuristic, The judicial wing seeks to display underlying unities in legal doctrines and institutions; in The judicial wing descriptive mode, The judicial wing seeks to identify the economic logic and effects of doctrines and institutions and the economic causes of legal change; in The judicial wing normative aspect",['Other'],,
The judicial wing advises Judges and other policy-makers on the most efficient methods of regulating conduct through law.,['Other'],,
"The range of its subject-matter has become wide, indeed all-encompassing.",['Other'],,
"Exploiting advances in the economics of nonmarket behaviour, economic analysis of law has expanded far beyond economic analysis of law original focus on antitrust, taxation, public utility Regulation, corporate finance, and other areas of explicitly economic Regulation.",['Other'],,
"(And within that domain, economic analysis of law has expanded to include such fields as property and contract law.)",['Other'],,
"The ""new"" economic analysis of law embraces such nonmarket, or quasi-nonmarket, fields of law as tort law, family law, criminal law, free speech, procedure, legislation, public international law, the law of intellectual property, the Rules governing the trial and appellate process, environmental law, the administrative process, the Regulation of health and safety, the laws forbidding discrimination in employment, and social norms viewed as a source of, an obstacle to, and a substitute for formal law.",['Other'],,
"Posner also mentioned that this interface between Law and Economics might grandly be called ""Economic Theory of Law"", which is built on a pioneering Article by Ronald Coase [R.H. Coase, ""The Problem of Social Cost"", 3 Journal of Law and Economics 1",['Other'],,
"(1960)]:""The ""Coase Theorem"" holds that where market transaction costs are zero, Law's initial assignment of rights is irrelevant to efficiency, since if the assignment is inefficient the parties will rectify the assignment by a corrective transaction.",['Legal_Principles'],,
There are two important corollaries.,['Other'],,
"The first is that the law, to the extent interested in promoting economic efficiency, should try to minimize transaction costs, for example by defining property rights clearly, by making property rights readily transferable, and by creating cheap and effective remedies for breach of contract....",['Other'],,
"The second corollary of the Coase Theorem is that where, despite the law's best efforts, market transaction costs remain high, the law should simulate the market's allocation of resources by assigning property rights to the highest-valued users.",['Legal_Principles'],,
"An example is the fair-use doctrine of copyright law, which allows writers to publish short quotations from a copyrighted work without negotiating with the copyright holder.",['Other'],,
"The costs of such negotiations would usually be prohibitive; if The costs of such negotiations were not prohibitive, the usual result would be an agreement to permit the quotation, and so the doctrine of fair use brings about the result that the market would bring about if market transactions were feasible.""].",['Other'],,
"In fact, in certain branches of the law there is a direct impact of Economics and economic considerations play predominant role, which are even recognised as legal principles.",['Other'],,
"Monopoly laws (popularly known as ""Antitrust Laws"" in USA) have been transformed by Economics.",['Other'],,
The issues arising in competition laws (which has replaced monopoly laws) are decided primarily on economic analysis of various provisions of the Competition Commission Act.,['Other'],,
"Similar approach is to be necessarily adopted while interpreting bankruptcy laws or even matters relating to corporate finance, etc The impress of Economics is strong while examining various facets of the issues arising under the aforesaid laws.",['Other'],,
"In fact, economic evidence plays a big role even while deciding environmental issues.",['Other'],,
"There is a growing role of Economics in contract, labour, tax, corporate and other laws.",['Other'],,
Courts are increasingly receptive to economic arguments while deciding The issues arising in competition laws (which has replaced monopoly laws).,['Other'],,
In such an environment it becomes the bounden duty of the Court to have the economic analysis and economic impact of the Court decisions.,['Other'],,
"Applying the aforesaid principle, in the first blush it may appear that the aforesaid argument has substantial force in the aforesaid argument.",['Other'],,
"However, that would be only one side of the picture as there are two contra arguments which are sufficient to take the sheen out of the aforesaid plea.",['Other'],,
First aspect is that the argument of economic hardship is pitched against right to health and life.,['Legal_Principles'],,
"When the Court is called upon to protect the right to life, economic effect of a particular measure for the protection of such right to health will have to give way to this fundamental right.",['Legal_Principles'],,
"Second factor, which is equally important, is that the economic loss to the State is pitched against the economic loss in the form of cost of treatment for treating the ailments with which people suffer as a result of burning of these crackers.",['Other'],,
Health hazards in the form of various diseases that are the direct result of burning of crackers have already been noted above.,['Other'],,
"It leads to asthma, coughing, bronchitis, retarded nervous system breakdown and even cognitive impairment.",['Other'],,
Some of the diseases continue on a prolonged basis.,['Other'],,
Some of these which are caused because of high level of PM2.5 are even irreversible.,['Other'],,
"In such cases, patients may have to continue to get the medical treatment for much longer period and even for life.",['Other'],,
"Though there are no statistics as to what would be the cost for treating such diseases which are as a direct consequence of fireworks on these occasions like Diwali, it can safely be said that this may also be substantial.",['Other'],,
It may be more than the revenue which is generated from the manufacturers of 'Green Crackers'.,['Other'],,
"However, #Current Court# say no more for want of precise statistical data in this behalf.",['Fact'],,
"With this, #Current Court# come to the most important issue, viz.",['Fact'],,
whether there has to be a complete ban on display of fireworks during Diwali or it can be controlled/regulated in a manner which may not result into air pollution or may be least intrusive.,['Other'],,
"It would be significant to mention at this stage that there have been lots of efforts for production of firecrackers which do not contain harmful chemicals and thereby not causing air pollution, which are even termed as 'Green Crackers'.",['Other'],,
The #respondants# was asked to delve on this aspect.,['Fact'],,
"In fact, during the hearing of this matter, order was passed on August 14, 2018 giving direction to#respondants# No. 1 to give order complete suggestions to deal with the problems and issues involved which have been recapitulated above.",['Fact'],,
order reads as under:,['Other'],,
Further arguments heard in these matters.,['Other'],,
Arguments have not been concluded.,['Other'],,
We are of the opinion that #respondants#/MoE should come out with #respondants#/MoE concrete suggestions to deal with problems and issues which are involved in these petitions and what short term measures can be adopted to tackle the pollution problem which occurs due to firecrackers during Diwali.,['Observation_finding'],,
Such affidavit shall be filed by or before next date of hearing.,['Other'],,
List on 21.8.2018.,['Fact'],,
"Pursuant to the aforesaid direction,#respondants# No. 1 has filed#respondants # No. 1 affidavit on August 21, 2018.",['Other'],,
its affidavit sates that the Ministry consulted: (i) the UNEP Governing Council (1989)Diwali.,['Other'],,
"Suggestions are received from the aforesaid bodies which are annexed as Annexures R-1, R-2 and R-3 respectively.",['Other'],,
"Based on Suggestions, the Ministry has given the following short-term measures/actions which the Ministry proposes to tackle the pollution problem due to firecrackers during forthcoming Diwali in November 2018:",['Other'],,
"To address issue of high contents of unburnt material or partially combusted material due to usage of poor quality of raw material, Raw Material Characterisation Facilities shall be established to maintain quality of the raw materials in gun powder and flash powder as per specifications of PESO.",['Other'],,
